[Header]
TITLE,eupd3s4_longpuse_fieldscan
BYAPP,HeatCapacity,3.8.14,1.7
INFO,0,MASS:Sample Mass (mg)
INFO,0,MASSERR:Sample Mass Error (mg)
INFO,0,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.14 Build 19,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
22405763.78,Error: Warning: Current field is 1000.007 Oe;
22405763.91,Error: but addenda was obtained at -0.025 Oe.
22431861.89,,4881,0,2.4101,3666.695,9.2E-6,2.437806,0.051275754,2.4416736,0.007677,0.70389166,0.002472,3.1455653,0.007677,0.24700986,6.5707995,0.0063519521,99.442819,0,0,1,,,,4.8034E-7,13.12234,5.9428979,1.0015865,0
22432073.02,,4881,0,2.4763,3666.695,9.4E-6,2.4986328,0.051868725,2.558919,0.00717,0.75779555,0.002648,3.3167145,0.00717,1.1277081,6.7138683,0.0094507917,99.200203,0,0,1,,,,4.9638E-7,13.1416,6.2431661,1.0241277,0
22432121.14,,4881,0,2.4758,3666.695,9.2E-6,2.5018529,0.052860114,2.5499236,0.007959,0.76076243,0.002657,3.3106861,0.007959,0.44270884,6.6362074,0.0066651321,99.431911,0,0,1,,,,5.0057E-7,13.42774,6.2592681,1.019214,0
22432170.08,,4881,0,2.476,3666.695,9.3E-6,2.5015236,0.052455426,2.555704,0.008177,0.7604258,0.002656,3.3161298,0.008177,0.39722627,6.6567898,0.0059113699,99.497038,0,0,1,,,,4.9965E-7,13.27241,6.2576202,1.021659,0
22432380.63,,4881,0,2.5408,3666.695,9.2E-6,2.5681123,0.053091024,2.6538373,0.008285,0.82391006,0.002908,3.4777473,0.008285,1.1836239,6.7720932,0.0074889055,99.387672,0,0,1,,,,5.1539E-7,13.31358,6.5952008,1.0333805,0
22432429.72,,4881,0,2.5408,3666.695,9.4E-6,2.5631203,0.053739904,2.6662185,0.008935,0.81912493,0.002887,3.4853434,0.008935,0.37729141,6.7859362,0.0091396354,99.249877,0,0,1,,,,5.1589E-7,13.54419,6.5695856,1.0402237,0
22432478.69,,4881,0,2.5409,3666.695,9.3E-6,2.5692272,0.053916057,2.6534477,0.008795,0.82505586,0.002913,3.4785035,0.008795,0.2718316,6.7422126,0.0069433241,99.43027,0,0,1,,,,5.1765E-7,13.57187,6.6009285,1.0327805,0
22432689.52,,4881,0,2.6067,3666.695,9.4E-6,2.6315077,0.054182347,2.7794024,0.008894,0.88829158,0.003208,3.667694,0.008894,1.5714968,6.957003,0.01066318,99.163821,0,0,1,,,,5.2975E-7,13.48443,6.9248328,1.0562015,0
22432738.63,,4881,0,2.6066,3666.695,9.3E-6,2.6358732,0.05571503,2.7817858,0.009457,0.89297586,0.00323,3.6747616,0.009457,0.47279043,6.9423922,0.0087444498,99.314569,0,0,1,,,,5.3142E-7,13.91401,6.9478274,1.0553565,0
22432787.28,,4881,0,2.6069,3666.695,9.4E-6,2.6337579,0.055287019,2.7907893,0.00945,0.89068903,0.003219,3.6814783,0.00945,0.49222397,6.8968256,0.0091819863,99.273288,0,0,1,,,,5.3604E-7,13.88478,6.9366809,1.0596226,0
22432998.61,,4881,0,2.6718,3666.695,9.2E-6,2.6990336,0.054967862,2.9718493,0.01028,0.96124934,0.003518,3.9330986,0.01028,1.4687256,7.1752314,0.0082331911,99.378085,0,0,1,,,,5.5011E-7,13.79365,7.2847825,1.101079,0
22433048.45,,4881,0,2.6716,3666.695,9.2E-6,2.7012448,0.056938062,2.9475743,0.01055,0.96344665,0.003526,3.911021,0.01055,0.36079361,7.1246238,0.00802216,99.393006,0,0,1,,,,5.5085E-7,14.35046,7.2967234,1.0911911,0
22433097.97,,4881,0,2.6719,3666.695,9.4E-6,2.6982296,0.056455814,2.983154,0.01134,0.96005472,0.003514,3.9432087,0.01134,0.9648713,7.148121,0.0079914482,99.392492,0,0,1,,,,5.5357E-7,14.24925,7.280443,1.1055968,0
22433310.05,,4881,0,2.738,3666.695,9.3E-6,2.7646525,0.056185513,3.2001503,0.01143,1.0366551,0.00374,4.2368054,0.01143,1.9389551,7.4566421,0.0079276432,99.424251,0,0,1,,,,5.7007E-7,14.29624,7.6433034,1.1575235,0
22433360.98,,4881,0,2.7381,3666.695,9.4E-6,2.7654456,0.058041931,3.1987402,0.01261,1.0378411,0.003742,4.2365812,0.01261,0.27225249,7.4447778,0.0093579962,99.319737,0,0,1,,,,5.7129E-7,14.91328,7.6476891,1.1566817,0
22433411.33,,4881,0,2.7381,3666.695,9.2E-6,2.7672392,0.057895815,3.201449,0.01256,1.0399499,0.003747,4.241399,0.01256,0.53763738,7.4483131,0.0086809415,99.369683,0,0,1,,,,5.715E-7,14.88956,7.6576129,1.1569108,0
22433621.05,,4881,0,2.8037,3666.695,9.2E-6,2.8283763,0.059042239,3.2712693,0.02634,1.1159794,0.003803,4.3872487,0.02634,13.034691,7.8552485,0.027454495,98.153111,0,0,1,,,,5.6438E-7,14.89663,7.9997127,1.1565891,0
22433671.5,,4881,0,2.8031,3666.695,9.2E-6,2.8276926,0.062004415,3.2127369,0.03106,1.1150528,0.003803,4.3277897,0.03106,1.8252387,7.8097268,0.03515274,97.640293,0,0,1,,,,5.6157E-7,15.7105,7.9958452,1.1361691,0
22433723.48,,4881,0,2.803,3666.695,9.3E-6,2.8310705,0.061593405,3.2267987,0.03002,1.1193058,0.003801,4.3461045,0.03002,2.4950633,7.8510983,0.033725531,97.747705,0,0,1,,,,5.6063E-7,15.61945,8.0149604,1.1397804,0
22433979.63,,4881,0,2.8691,3666.695,9.2E-6,2.89591,0.062794873,1.707097,0.00961,1.2040588,0.003694,2.9111558,0.00961,3.1892033,5.069978,0.025771727,97.917503,0,0,1,,,,5.7842E-7,10.14517,8.3862948,0.58948551,0
22434025.39,,4881,0,2.869,3666.695,9.2E-6,2.9003566,0.062901467,1.6871255,0.009371,1.2098794,0.003683,2.8970048,0.009371,2.2241682,5.0112003,0.020840976,98.299257,0,0,1,,,,5.8151E-7,10.13996,8.4120682,0.58169588,0
22434070.97,,4881,0,2.8685,3666.695,9.4E-6,2.8988306,0.062688697,1.684528,0.009604,1.2077271,0.003687,2.8922551,0.009604,2.4215472,4.9815835,0.01994456,98.362341,0,0,1,,,,5.8388E-7,10.0224,8.4032189,0.58110605,0
22434278.75,,4881,0,2.9339,3666.695,9.3E-6,2.9603226,0.066904671,1.3588079,0.006225,1.291842,0.00354,2.6506499,0.006225,0.52136195,4.3565739,0.017618847,98.393539,0,0,1,,,,6.1105E-7,9.963167,8.7635101,0.45900668,0
22434322.5,,4881,0,2.9334,3666.695,9.3E-6,2.96373,0.062178355,1.3564199,0.00652,1.2979064,0.003531,2.6543263,0.00652,0.71108676,4.3511598,0.0128338,98.826207,0,0,1,,,,6.1193E-7,8.713148,8.7836954,0.45767325,0
22434366.81,,4881,0,2.9339,3666.695,9.3E-6,2.9621925,0.062594614,1.3483169,0.006117,1.2959186,0.003534,2.6442356,0.006117,0.91595788,4.3530483,0.017577633,98.396516,0,0,1,,,,6.1003E-7,8.70232,8.7745845,0.45517533,0
22434571.13,,4881,0,3.0005,3666.695,9.2E-6,3.0298603,0.065790489,1.1597617,0.005655,1.3936002,0.003452,2.5533619,0.005655,1.0708395,4.1348291,0.023885951,97.701033,0,0,1,,,,6.2054E-7,8.706097,9.1800536,0.38277729,0
22434614.55,,4881,0,3.0007,3666.695,9.4E-6,3.0278728,0.064082688,1.1642663,0.005761,1.3904013,0.003452,2.5546677,0.005761,0.91499649,4.106033,0.026303478,97.455507,0,0,1,,,,6.2557E-7,8.269658,9.1680135,0.38451627,0
22434658.39,,4881,0,2.9997,3666.695,9.3E-6,3.0293711,0.064125542,1.1493965,0.005656,1.3922173,0.003452,2.5416138,0.005656,0.58527592,4.0527976,0.013918015,98.624904,0,0,1,,,,6.2892E-7,8.212066,9.1770895,0.37941752,0
22434896.61,Error: Warning: Current field is 5000.032 Oe;
22434896.92,Error: but addenda was obtained at -0.025 Oe.
22435211.86,,4881,0,1.1,5000.032,9.3E-6,1.107943,0.022208613,1.1099786,0.006951,0.10484958,0.00134,1.2148281,0.006951,0.70468885,7.712024,0.0059396223,99.016841,0,0,1,,,,1.5883E-7,14,1.2275377,1.0018372,0
22435263.16,,4881,0,1.1009,5000.032,9.4E-6,1.1093609,0.023802895,1.1189462,0.006132,0.10510465,0.001344,1.2240509,0.006132,0.79495925,7.8554252,0.0059732304,99.024841,0,0,1,,,,1.5711E-7,15.42405,1.2306816,1.0086404,0
22435314.14,,4881,0,1.1004,5000.032,9.3E-6,1.1096652,0.024135666,1.1117088,0.005774,0.10516633,0.001345,1.2168751,0.005774,0.38222156,7.7809537,0.0060750151,99.00446,0,0,1,,,,1.5771E-7,15.71085,1.2313568,1.0018416,0
22435556.94,,4881,0,1.1665,5000.032,9.3E-6,1.176188,0.02508415,1.1867502,0.006764,0.11791685,0.001574,1.3046671,0.006764,0.67169052,7.3337066,0.0030703285,99.489042,0,0,1,,,,1.7866E-7,15.56191,1.3834183,1.00898,0
22435607.88,,4881,0,1.1666,5000.032,9.3E-6,1.1749664,0.024431095,1.1992997,0.008871,0.11772549,0.001571,1.3170252,0.008871,0.11028876,7.5700363,0.0051173515,99.16489,0,0,1,,,,1.7519E-7,14.66741,1.3805461,1.0207098,0
22435656.72,,4881,0,1.1661,5000.032,9.3E-6,1.1759329,0.024756742,1.1840084,0.007111,0.11788265,0.001574,1.3018911,0.007111,0.34833341,7.1731832,0.0020878562,99.645723,0,0,1,,,,1.8203E-7,15.14007,1.3828181,1.0068674,0
22435893.52,,4881,0,1.2313,5000.032,9.3E-6,1.2403926,0.025633275,1.2721417,0.007819,0.12898891,0.001926,1.4011306,0.007819,0.8460452,7.4639002,0.0050122698,99.192336,0,0,1,,,,1.8898E-7,14.34637,1.5385738,1.025596,0
22435943.42,,4881,0,1.2309,5000.032,9.3E-6,1.2402618,0.026498846,1.2688903,0.008366,0.1289851,0.001926,1.3978754,0.008366,0.90093968,7.4954527,0.0056555586,99.093803,0,0,1,,,,1.879E-7,14.9278,1.5382494,1.0230826,0
22435994.67,,4881,0,1.2315,5000.032,9.4E-6,1.2408648,0.026390292,1.2793622,0.007358,0.12907634,0.00193,1.4084386,0.007358,0.71379729,7.4397262,0.0038393806,99.377545,0,0,1,,,,1.9029E-7,14.99091,1.5397454,1.0310247,0
22436213.03,,4881,0,1.2971,5000.032,9.2E-6,1.30768,0.027657679,1.3623535,0.008586,0.14121798,0.002201,1.5035715,0.008586,1.3109052,7.2825909,0.0030727322,99.502606,0,0,1,,,,2.0731E-7,14.87945,1.7100271,1.0418095,0
22436262.95,,4881,0,1.2969,5000.032,9.4E-6,1.3069851,0.027615995,1.3685908,0.008663,0.14108883,0.002201,1.5096796,0.008663,0.55817323,7.4291932,0.0055945627,99.105978,0,0,1,,,,2.0472E-7,14.56518,1.7082101,1.0471357,0
22436312.67,,4881,0,1.2968,5000.032,9.2E-6,1.3071729,0.028009643,1.3658808,0.008146,0.14113803,0.002201,1.5070188,0.008146,0.58502768,7.4404307,0.0058375885,99.070102,0,0,1,,,,2.0411E-7,14.85839,1.7087011,1.0449121,0
22436527.5,,4881,0,1.3624,5000.032,9.2E-6,1.3743068,0.029395433,1.4443879,0.005607,0.15709644,0.001918,1.6014843,0.005607,1.2182399,7.3021853,0.0055933519,99.129428,0,0,1,,,,2.2088E-7,14.88086,1.8887193,1.0509938,0
22436577.77,,4881,0,1.3616,5000.032,9.2E-6,1.3750245,0.029359206,1.4366531,0.004968,0.157263,0.001913,1.5939161,0.004968,0.40183136,7.1717695,0.003759967,99.408268,0,0,1,,,,2.2332E-7,14.60437,1.8906924,1.04482,0
22436627.69,,4881,0,1.3622,5000.032,9.3E-6,1.3748604,0.029216973,1.4333926,0.005323,0.157225,0.001915,1.5906176,0.005323,0.58963393,7.230591,0.0045481617,99.290679,0,0,1,,,,2.2126E-7,14.34354,1.8902411,1.0425732,0
22436842.97,,4881,0,1.428,5000.032,9.4E-6,1.441644,0.030647326,1.5182249,0.005441,0.17555533,0.001409,1.6937803,0.005441,1.0863017,7.1380853,0.0043178119,99.346297,0,0,1,,,,2.3854E-7,14.46118,2.0783374,1.0531206,0
22436892.86,,4881,0,1.4281,5000.032,9.3E-6,1.4412547,0.03070554,1.5220223,0.006202,0.17545774,0.001411,1.6974801,0.006202,0.19238508,7.21381,0.0051129453,99.231637,0,0,1,,,,2.3678E-7,14.27617,2.0772152,1.0560398,0
22436944.73,,4881,0,1.4282,5000.032,9.2E-6,1.4416507,0.030807298,1.5238454,0.005287,0.17556695,0.001409,1.6994124,0.005287,0.4233963,7.1680019,0.0048056724,99.273051,0,0,1,,,,2.3848E-7,14.42762,2.0783567,1.0570143,0
22437157.44,,4881,0,1.4929,5000.032,9.3E-6,1.5069161,0.032049497,1.5961579,0.005655,0.19462724,0.001248,1.7907851,0.005655,0.59249073,7.0212161,0.0039581645,99.416029,0,0,1,,,,2.5624E-7,14.336,2.270796,1.0592215,0
22437208.39,,4881,0,1.493,5000.032,9.2E-6,1.5068503,0.031996501,1.5914837,0.006038,0.19467696,0.001248,1.7861607,0.006038,0.43362634,7.0133357,0.0046890403,99.308709,0,0,1,,,,2.5609E-7,14.04243,2.2705979,1.0561658,0
22437257.25,,4881,0,1.4928,5000.032,9.3E-6,1.5069904,0.031834877,1.6002543,0.00624,0.19472206,0.001248,1.7949763,0.00624,0.3979719,7.0698564,0.0048471166,99.288094,0,0,1,,,,2.5534E-7,14.02667,2.2710199,1.0618875,0
22437473,,4881,0,1.5589,5000.032,9.3E-6,1.5738534,0.033637008,1.657683,0.006218,0.21563859,0.001309,1.8733216,0.006218,1.0935344,6.9341151,0.0050058442,99.288384,0,0,1,,,,2.7168E-7,14.13971,2.4770146,1.0532639,0
22437522.05,,4881,0,1.5589,5000.032,9.2E-6,1.5736815,0.033463257,1.6625363,0.006287,0.21566068,0.001309,1.878197,0.006287,0.38839738,6.9553434,0.0053591547,99.238608,0,0,1,,,,2.7166E-7,13.86823,2.4764733,1.0564631,0
22437571.23,,4881,0,1.559,5000.032,9.3E-6,1.5741942,0.033592314,1.6641505,0.006349,0.21582769,0.00131,1.8799782,0.006349,0.52640739,6.9571445,0.0042524039,99.396461,0,0,1,,,,2.7151E-7,13.91069,2.4780873,1.0571444,0
22437785.8,,4881,0,1.6241,5000.032,9.3E-6,1.6397028,0.035074166,1.7227943,0.006658,0.23816222,0.001417,1.9609565,0.006658,0.62710355,6.8976043,0.0052684203,99.281342,0,0,1,,,,2.8588E-7,13.91429,2.6886254,1.0506747,0
22437834.27,,4881,0,1.6238,5000.032,9.3E-6,1.6396397,0.03513135,1.722835,0.00669,0.23813623,0.001417,1.9609713,0.00669,0.44084134,6.8635242,0.0052827842,99.275708,0,0,1,,,,2.8732E-7,13.79521,2.6884183,1.05074,0
22437882.78,,4881,0,1.6239,5000.032,9.3E-6,1.639864,0.034951465,1.7242306,0.006758,0.23819226,0.001417,1.9624229,0.006758,0.19798349,6.8043643,0.0039194251,99.458268,0,0,1,,,,2.8962E-7,13.72705,2.689154,1.0514473,0
22438095.31,,4881,0,1.6898,5000.032,9.4E-6,1.7062158,0.03649675,1.7687984,0.007443,0.26242998,0.001535,2.0312283,0.007443,0.94508659,6.7909401,0.0060292795,99.207579,0,0,1,,,,3.0092E-7,13.60873,2.9111724,1.0366792,0
22438145.02,,4881,0,1.6901,5000.032,9.3E-6,1.7064985,0.036570177,1.7797403,0.006463,0.26253826,0.001536,2.0422786,0.006463,0.81599527,6.796896,0.0055549608,99.267655,0,0,1,,,,3.0216E-7,13.58188,2.912137,1.0429194,0
22438194.17,,4881,0,1.6899,5000.032,9.2E-6,1.7066282,0.036532003,1.774703,0.006895,0.26255287,0.001536,2.0372558,0.006895,1.0770513,6.6775047,0.0036870658,99.506905,0,0,1,,,,3.0624E-7,13.59379,2.9125797,1.0398885,0
22438406.81,,4881,0,1.7548,5000.032,9.3E-6,1.7723652,0.03777136,1.8296328,0.00721,0.28850151,0.0017,2.1181344,0.00721,1.4035462,6.6905522,0.0043400386,99.447138,0,0,1,,,,3.179E-7,13.35501,3.1412784,1.0323114,0
22438455.73,,4881,0,1.755,5000.032,9.2E-6,1.7722582,0.038266061,1.8186397,0.007611,0.28849144,0.0017,2.1071312,0.007611,0.8358662,6.7058837,0.0061662698,99.218825,0,0,1,,,,3.1607E-7,13.3811,3.1408993,1.0261709,0
22438504.45,,4881,0,1.7552,5000.032,9.4E-6,1.7721383,0.038234104,1.8211064,0.007572,0.28844125,0.0017,2.1095476,0.007572,0.37562211,6.6987052,0.0065472299,99.168538,0,0,1,,,,3.1689E-7,13.41177,3.1404741,1.0276322,0
22438717.8,,4881,0,1.8209,5000.032,9.2E-6,1.8395149,0.039488508,1.8922534,0.00839,0.31765965,0.001943,2.209913,0.00839,1.495527,6.7115595,0.0076774955,99.06649,0,0,1,,,,3.3155E-7,13.39741,3.3838152,1.0286697,0
22438767.11,,4881,0,1.8211,5000.032,9.4E-6,1.8394153,0.039858899,1.8913066,0.007552,0.31761846,0.001942,2.208925,0.007552,0.49311934,6.6880637,0.0065357965,99.203249,0,0,1,,,,3.3223E-7,13.42312,3.3834485,1.0282108,0
22438815.44,,4881,0,1.8208,5000.032,9.3E-6,1.8398903,0.039775007,1.8883014,0.008436,0.31782136,0.001944,2.2061228,0.008436,0.36522042,6.6666566,0.0062537571,99.236523,0,0,1,,,,3.3279E-7,13.37613,3.3851965,1.0263119,0
22439027.06,,4881,0,1.8858,5000.032,9.4E-6,1.9054852,0.040974245,1.9440169,0.008433,0.3485259,0.002318,2.2925428,0.008433,0.82766713,6.6063204,0.0068187889,99.196486,0,0,1,,,,3.4905E-7,13.33331,3.6308738,1.0202215,0
22439076.53,,4881,0,1.886,5000.032,9.4E-6,1.9052208,0.040730812,1.9610573,0.008911,0.3483611,0.002316,2.3094184,0.008911,0.50767179,6.565086,0.0048776048,99.418463,0,0,1,,,,3.5326E-7,13.21264,3.6298663,1.0293071,0
22439125.47,,4881,0,1.8858,5000.032,9.4E-6,1.9054466,0.04049609,1.9677462,0.008542,0.34848198,0.002317,2.3162282,0.008542,0.52836286,6.6083158,0.0063813762,99.241925,0,0,1,,,,3.5244E-7,13.13017,3.6307267,1.0326956,0
22439335.88,,4881,0,1.9519,5000.032,9.4E-6,1.9717053,0.041793829,2.0251774,0.0096,0.38217842,0.002673,2.4073558,0.0096,1.5077497,6.5897398,0.0072266293,99.176008,0,0,1,,,,3.6747E-7,13.21663,3.8876218,1.0271197,0
22439384.16,,4881,0,1.9519,5000.032,9.4E-6,1.972219,0.042254596,2.0159524,0.008531,0.38243731,0.002675,2.3983897,0.008531,0.44046389,6.5472289,0.0039329784,99.550972,0,0,1,,,,3.6749E-7,13.17948,3.8896477,1.0221747,0
22439433.23,,4881,0,1.9519,5000.032,9.3E-6,1.9720325,0.041898445,2.0221005,0.008902,0.38233174,0.002674,2.4044323,0.008902,0.64977216,6.5565173,0.0051493533,99.411251,0,0,1,,,,3.6826E-7,13.09446,3.8889124,1.025389,0
22439644,,4881,0,2.017,5000.032,9.3E-6,2.0372164,0.042833981,2.0873001,0.009463,0.41868616,0.002807,2.5059862,0.009463,1.0314057,6.5598011,0.0064464602,99.291859,0,0,1,,,,3.8391E-7,13.11303,4.1502507,1.0245844,0
22439693.81,,4881,0,2.0171,5000.032,9.2E-6,2.037706,0.043154998,2.0805568,0.008982,0.41898086,0.002806,2.4995376,0.008982,0.80158694,6.5370693,0.0063839191,99.29816,0,0,1,,,,3.8424E-7,13.1196,4.1522457,1.0210289,0
22439742.52,,4881,0,2.0174,5000.032,9.3E-6,2.0374803,0.043034406,2.0842429,0.009643,0.41882402,0.002806,2.5030669,0.009643,1.1060287,6.5211044,0.0048072104,99.469806,0,0,1,,,,3.8526E-7,13.07414,4.1513259,1.0229512,0
22439951.3,,4881,0,2.083,5000.032,9.4E-6,2.1037892,0.043982357,2.1430386,0.01,0.45938517,0.002644,2.6024237,0.01,0.79190006,6.5657412,0.0078799233,99.171893,0,0,1,,,,3.9861E-7,13.04221,4.425929,1.0186565,0
22439999.77,,4881,0,2.0829,5000.032,9.2E-6,2.1041067,0.044266067,2.1560468,0.01086,0.45937126,0.002644,2.615418,0.01086,0.29398828,6.5410429,0.0073472329,99.222024,0,0,1,,,,4.0198E-7,13.13148,4.4272651,1.0246851,0
22440047.81,,4881,0,2.0832,5000.032,9.3E-6,2.1042234,0.044260065,2.1488497,0.01037,0.45943287,0.002644,2.6082826,0.01037,0.48104064,6.5330356,0.0063964469,99.323657,0,0,1,,,,4.0109E-7,13.08209,4.4277561,1.021208,0
22440258.61,,4881,0,2.1476,5000.032,9.2E-6,2.1697714,0.045172002,2.2153983,0.01044,0.50230833,0.002369,2.7177067,0.01044,1.2861404,6.5726896,0.0079145274,99.198642,0,0,1,,,,4.1571E-7,13.06607,4.7079081,1.0210284,0
22440306.59,,4881,0,2.148,5000.032,9.4E-6,2.169736,0.045386089,2.2257947,0.01035,0.50224177,0.002369,2.7280364,0.01035,0.5358464,6.5001337,0.0052742875,99.458834,0,0,1,,,,4.2121E-7,13.14538,4.7077544,1.0258366,0
22440354.05,,4881,0,2.1481,5000.032,9.2E-6,2.1697071,0.045203183,2.2251062,0.01069,0.50246768,0.002368,2.7275739,0.01069,0.36471439,6.5384675,0.0057063754,99.418133,0,0,1,,,,4.1878E-7,13.00027,4.7076289,1.025533,0
22440565.55,,4881,0,2.2141,5000.032,9.2E-6,2.2350982,0.046161774,2.298623,0.00672,0.54766023,0.002181,2.8462832,0.00672,0.46734771,6.541516,0.005623924,99.445784,0,0,1,,,,4.3669E-7,13.07693,4.9956638,1.0284215,0
22440615.33,,4881,0,2.2142,5000.032,9.4E-6,2.2385735,0.046731032,2.2906607,0.006875,0.55022521,0.002177,2.8408859,0.006875,1.2095281,6.5976819,0.0073553677,99.284573,0,0,1,,,,4.3261E-7,13.08303,5.0112114,1.023268,0
22440664.67,,4881,0,2.2136,5000.032,9.4E-6,2.2376571,0.046674588,2.3008247,0.007862,0.54954726,0.002178,2.8503719,0.007862,0.21146977,6.5669998,0.0069147372,99.322003,0,0,1,,,,4.3598E-7,13.19536,5.0071095,1.0282293,0
22440873.84,,4881,0,2.2789,5000.032,9.3E-6,2.3020742,0.047482251,2.3736144,0.006854,0.596506,0.002187,2.9701204,0.006854,0.62082405,6.6333045,0.0075371602,99.290638,0,0,1,,,,4.498E-7,13.134,5.2995454,1.0310764,0
22440924.19,,4881,0,2.2786,5000.032,9.2E-6,2.3036888,0.047952814,2.3778568,0.007228,0.59770253,0.002188,2.9755593,0.007228,0.30824482,6.5888194,0.0062144852,99.411453,0,0,1,,,,4.5332E-7,13.26661,5.3069821,1.0321953,0
22440974.06,,4881,0,2.2791,5000.032,9.3E-6,2.302901,0.047888558,2.368356,0.006806,0.59712278,0.002187,2.9654787,0.006806,0.23419566,6.5865253,0.007279182,99.311441,0,0,1,,,,4.5223E-7,13.17764,5.3033532,1.0284228,0
22441185.42,,4881,0,2.3449,5000.032,9.3E-6,2.3669504,0.048884066,2.4656836,0.006889,0.64606647,0.002291,3.1117501,0.006889,1.089019,6.7212194,0.0074433035,99.32567,0,0,1,,,,4.6495E-7,13.17305,5.6024542,1.0417133,0
22441233.98,,4881,0,2.3453,5000.032,9.3E-6,2.3679262,0.049704184,2.4574992,0.007597,0.64687476,0.002294,3.1043739,0.007597,0.35526534,6.6796285,0.0075429188,99.314215,0,0,1,,,,4.6677E-7,13.44244,5.6070744,1.0378276,0
22441283.75,,4881,0,2.3453,5000.032,9.3E-6,2.3678709,0.049380743,2.4645395,0.007529,0.64679297,0.002293,3.1113325,0.007529,0.34407086,6.6749994,0.0066140642,99.397322,0,0,1,,,,4.6789E-7,13.35926,5.6068125,1.0408251,0
22441492.81,,4881,0,2.4096,5000.032,9.3E-6,2.4338589,0.050344155,2.5477695,0.007741,0.70058081,0.002461,3.2483503,0.007741,0.71458059,6.7458095,0.0064155853,99.437036,0,0,1,,,,4.8321E-7,13.35,5.9236693,1.0468025,0
22441542.58,,4881,0,2.41,5000.032,9.3E-6,2.4349259,0.050857101,2.549662,0.008213,0.70153534,0.002464,3.2511974,0.008213,0.26295406,6.7416061,0.0073460289,99.355091,0,0,1,,,,4.8419E-7,13.49162,5.9288642,1.047121,0
22441591.23,,4881,0,2.41,5000.032,9.2E-6,2.4348587,0.050928162,2.5386213,0.008225,0.70145648,0.002464,3.2400778,0.008225,0.25912796,6.713603,0.006458845,99.432088,0,0,1,,,,4.8431E-7,13.48321,5.9285371,1.0426154,0
22441802.7,,4881,0,2.4763,5000.032,9.3E-6,2.4977272,0.051429662,2.6705526,0.008031,0.7570341,0.002645,3.4275867,0.008031,1.1898581,6.9107281,0.0079704322,99.328798,0,0,1,,,,4.9802E-7,13.42721,6.2386414,1.069193,0
22441851.17,,4881,0,2.476,5000.032,9.2E-6,2.5022123,0.052746265,2.660878,0.009769,0.7612638,0.002659,3.4221418,0.009769,0.18889112,6.8681496,0.008104336,99.316804,0,0,1,,,,5.0034E-7,13.82146,6.2610665,1.0634102,0
22441900.28,,4881,0,2.476,5000.032,9.4E-6,2.500705,0.052320461,2.644186,0.00788,0.7598005,0.002654,3.4039865,0.00788,0.41434883,6.7966931,0.0092474723,99.213986,0,0,1,,,,5.0323E-7,13.7363,6.2535255,1.0573762,0
22442111.78,,4881,0,2.5407,5000.032,9.2E-6,2.5699054,0.052743729,2.7591141,0.008089,0.82583056,0.002917,3.5849446,0.008089,1.0524475,7.0104709,0.009144589,99.263242,0,0,1,,,,5.1362E-7,13.59339,6.6044138,1.0736248,0
22442160.64,,4881,0,2.5408,5000.032,9.4E-6,2.5663632,0.05405836,2.774485,0.009941,0.82240628,0.002901,3.5968913,0.009941,0.20168039,6.9495392,0.0063107844,99.4846,0,0,1,,,,5.1917E-7,14.02094,6.5862201,1.081096,0
22442210.14,,4881,0,2.5413,5000.032,9.2E-6,2.5700742,0.053756834,2.7692679,0.009226,0.82599271,0.002917,3.5952606,0.009226,0.42770467,6.9259372,0.0059167728,99.516804,0,0,1,,,,5.206E-7,13.89908,6.6052813,1.0775051,0
22442420.58,,4881,0,2.6068,5000.032,9.3E-6,2.6341153,0.053941196,2.9124957,0.009583,0.89107073,0.003221,3.8035664,0.009583,1.5309696,7.1583725,0.0062760125,99.510845,0,0,1,,,,5.3288E-7,13.85187,6.9385636,1.1056827,0
22442472.17,,4881,0,2.6075,5000.032,9.2E-6,2.6323074,0.055450974,2.9241726,0.01013,0.88906826,0.003211,3.8132408,0.01013,0.58716096,7.2316897,0.011241098,99.12923,0,0,1,,,,5.3002E-7,14.31674,6.9290421,1.1108781,0
