[Header]																													
TITLE	IQM_IQMPPMS_20200218_1_TB_0-DRHCtry2.dat																												
BYAPP	HeatCapacity	3.8.14	1.7																										
INFO	2.34	MASS:Sample Mass (mg)																											
INFO	0	MASSERR:Sample Mass Error (mg)																											
INFO	0	MOLWGHT:Formula Weight (g/mole)																											
INFO	0	ATOMS:Atoms per Formula Unit																											
INFO	PPMS Heat Capacity Option 3.8.14 Build 19	APPNAME																											
DATATYPE	TIME	1																											
DATATYPE	COMMENT	2																											
STARTUPAXIS	 X	8	 LINEAR	 AUTO																									
STARTUPAXIS	 Y1	10	 LINEAR	 AUTO																									
[Data]																													
Time Stamp (Seconds)	Comment ()	System Status (Code)	Puck Temp (Kelvin)	System Temp (Kelvin)	Field (Oersted)	Pressure (Torr)	Sample Temp (Kelvin)	Temp Rise (Kelvin)	Samp HC (J/g-K)	Samp HC Err (J/g-K)	Addenda HC (?J/K)	Addenda HC Err (?J/K)	Total HC (?J/K)	Total HC Err (?J/K)	Fit Deviation (ChiSquare)	Time Const tau1 (seconds)	Time Const tau2 (seconds)	Sample Coupling (Percent)	Debye Temp (Kelvin)	Debye Temp Err (Kelvin)	Cal Correction (Factor)	Therm Resist (Ohms)	Htr Resist (Ohms)	Puck Resist (Ohms)	Wire Cond (W/K)	Meas Time (seconds)	Temp Squared (K^2)	Samp HC/Temp (J/g-K/K)	Addenda Offset HC (?J/K)
4306685.22	CALFILE: DRPuck50_1.cal - Addenda #16 measured on 2/14/2020 from 0.087938 to 3.6029 K																												
4322131.64		4881	0	0.1901	90000.148	9.30E-06	0.16870461	0.003153842	6.44E-05	1.01E-06	0.001859722	0.000165	0.15253208	0.002369	1.1893749	15.341026	0.003840509	97.878487	0	0	1				1.02E-08	46.43392	0.028461246	0.000381672	0
4322272.69		4881	0	0.19	90000.148	9.40E-06	0.1687114	0.003224843	6.31E-05	9.67E-07	0.001859927	0.0001651	0.14946437	0.002262	1.1016628	15.367081	0.004397787	97.617185	0	0	1				9.96E-09	46.02308	0.028463537	0.000373886	0
4322414.36		4881	0	0.1901	90000.148	9.30E-06	0.16871883	0.003098733	6.61E-05	1.06E-06	0.001859849	0.0001651	0.15652858	0.002477	1.060515	15.289622	0.002340242	98.679695	0	0	1				1.04E-08	46.10124	0.028466044	0.000391763	0
4322870.86		4881	0	0.2081	90000.148	9.30E-06	0.18443456	0.003516552	5.47E-05	1.06E-06	0.002008992	8.39E-05	0.13010784	0.002471	1.2176521	11.256763	0.003230748	98.077364	0	0	1				1.18E-08	33.68209	0.034016108	0.000296816	0
4322984.27		4881	0	0.2081	90000.148	9.20E-06	0.18440476	0.003531524	5.42E-05	1.12E-06	0.002008729	8.41E-05	0.1288708	0.00262	0.95424317	11.267453	0.004818727	97.135659	0	0	1				1.18E-08	33.77029	0.034005114	0.000293998	0
4323096.88		4881	0	0.208	90000.148	9.40E-06	0.18445344	0.003437253	5.47E-05	1.14E-06	0.002008896	8.40E-05	0.12989762	0.002655	1.1842821	10.568288	0.001787692	98.877189	0	0	1				1.24E-08	33.80236	0.034023071	0.000296299	0
4323484.67		4881	0	0.227	90000.148	9.30E-06	0.20126859	0.003728838	4.60E-05	1.31E-06	0.002342329	1.08E-05	0.10999528	0.003055	1.6554134	7.9928414	0.004021275	97.529955	0	0	1				1.41E-08	23.14304	0.040509046	0.000228578	0
4323575.09		4881	0	0.2271	90000.148	9.40E-06	0.20122091	0.003899654	4.61E-05	1.05E-06	0.002341754	1.09E-05	0.11010512	0.002466	1.045121	8.499372	0.0051473	97.008374	0	0	1				1.33E-08	23.97852	0.040489854	0.000228866	0
4323669.94		4881	0	0.2271	90000.148	9.30E-06	0.20128972	0.00388729	4.71E-05	1.05E-06	0.002342548	1.08E-05	0.11248357	0.002466	1.1830998	8.2697914	0.003710212	97.753448	0	0	1				1.39E-08	25.49812	0.040517553	0.000233836	0
4324030.86		4881	0	0.2491	90000.148	9.30E-06	0.22067483	0.004209999	3.95E-05	1.27E-06	0.002473515	-2.38E-05	0.095016384	0.002974	1.0454977	5.8773824	0.00290257	98.016829	0	0	1				1.65E-08	17.68158	0.04869738	0.000179215	0
4324102.13		4881	0	0.2491	90000.148	9.40E-06	0.22080081	0.004170148	4.03E-05	1.33E-06	0.002474064	-2.36E-05	0.096679014	0.003104	1.5922021	6.1076358	0.004760179	96.780799	0	0	1				1.63E-08	17.63215	0.048752997	0.00018233	0
4324245.69		4881	0	0.249	90000.148	9.20E-06	0.22085421	0.004169162	4.03E-05	1.18E-06	0.002474054	-2.36E-05	0.096662479	0.002754	1.124556	5.7317953	0.001996166	98.585559	0	0	1				1.71E-08	18.32291	0.048776584	0.000182254	0
4324492.88		4881	0	0.2733	90000.148	9.20E-06	0.24209725	0.004966488	3.58E-05	1.06E-06	0.002977789	0.0002584	0.086655664	0.00248	0.86210903	4.4231064	0.002530666	98.249152	0	0	1				1.99E-08	17.19539	0.058611081	0.000147708	0
