[Header]
TITLE,eupd3s4_field_sweeps
BYAPP,HeatCapacity,3.8.14,1.7
INFO,0,MASS:Sample Mass (mg)
INFO,0,MASSERR:Sample Mass Error (mg)
INFO,0,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.8.14 Build 19,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (µJ/K),Samp HC Err (µJ/K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (µJ/K/K),Addenda Offset HC (µJ/K)
22599591.95,,4881,0,1.6001,7384.613,9.3E-6,1.6163426,0.034709183,1.6720492,0.007057,0.2393133,0.001306,1.9113625,0.007057,0.21028163,6.7892503,0.0057805191,99.219397,0,0,1,,,,2.8322E-7,13.80806,2.6125633,1.0344646,0
22599638.89,,4881,0,1.6005,7384.613,9.2E-6,1.6159284,0.034184048,1.6851276,0.006793,0.23916273,0.001305,1.9242903,0.006793,0.91084666,6.8254486,0.0062444391,99.15559,0,0,1,,,,2.8377E-7,13.5785,2.6112247,1.0428232,0
22599776.3,Error: Warning: Current field is 7179.489 Oe;
22599776.58,Error: but addenda was obtained at 10000.058 Oe.
22599832.42,,4881,0,1.6001,7179.489,9.4E-6,1.6158332,0.034815987,1.6765799,0.005717,0.23915937,0.001305,1.9157393,0.005717,0.72754596,6.908345,0.0047953125,99.36249,0,0,1,,,,2.7867E-7,14,2.610917,1.0375947,0
22599879.78,,4881,0,1.6,7179.489,9.3E-6,1.6166527,0.034795481,1.6732138,0.007237,0.23941624,0.001306,1.91263,0.007237,0.17116997,6.7977628,0.0042881219,99.422172,0,0,1,,,,2.8261E-7,13.81669,2.613566,1.0349865,0
22599927.39,,4881,0,1.6004,7179.489,9.2E-6,1.6159189,0.034279123,1.679385,0.006855,0.23914814,0.001305,1.9185331,0.006855,0.27535112,6.7784089,0.004675317,99.365718,0,0,1,,,,2.8442E-7,13.59553,2.6111938,1.0392756,0
22600063.67,Error: Warning: Current field is 6974.356 Oe;
22600063.84,Error: but addenda was obtained at 10000.058 Oe.
22600119.77,,4881,0,1.6003,6974.356,9.4E-6,1.6158999,0.034671833,1.6867321,0.006699,0.23918659,0.001305,1.9259187,0.006699,1.0149612,6.9462212,0.0055643174,99.260589,0,0,1,,,,2.7885E-7,14,2.6111325,1.0438346,0
22600167.38,,4881,0,1.6001,6974.356,9.3E-6,1.6160644,0.034795039,1.6793906,0.006612,0.23923056,0.001305,1.9186212,0.006612,0.30135817,6.8481818,0.0055277226,99.257473,0,0,1,,,,2.8177E-7,13.89244,2.6116642,1.0391854,0
22600214.7,,4881,0,1.6001,6974.356,9.3E-6,1.6161699,0.034295209,1.6881515,0.006385,0.23923074,0.001305,1.9273823,0.006385,0.2897722,6.7698717,0.0042776607,99.416964,0,0,1,,,,2.8598E-7,13.69636,2.6120051,1.0445384,0
22600352.03,Error: Warning: Current field is 6769.209 Oe;
22600352.34,Error: but addenda was obtained at 10000.058 Oe.
22600408.14,,4881,0,1.5999,6769.209,9.3E-6,1.6159935,0.034492232,1.6917763,0.00624,0.23920214,0.001305,1.9309784,0.00624,1.1528167,6.8958798,0.0051596293,99.308015,0,0,1,,,,2.8152E-7,14,2.611435,1.0468955,0
22600456.2,,4881,0,1.6002,6769.209,9.3E-6,1.6159763,0.03465913,1.6865748,0.006569,0.2392031,0.001305,1.9257779,0.006569,0.22063321,6.9039391,0.0050891249,99.319895,0,0,1,,,,2.8041E-7,13.79176,2.6113794,1.0436878,0
22600504.08,,4881,0,1.5999,6769.209,9.4E-6,1.6159498,0.034403321,1.6931665,0.007094,0.23916571,0.001305,1.9323322,0.007094,0.39363439,6.8023538,0.0044078115,99.400578,0,0,1,,,,2.8538E-7,13.80788,2.6112938,1.0477841,0
22600640.11,Error: Warning: Current field is 6564.082 Oe;
22600640.25,Error: but addenda was obtained at 10000.058 Oe.
22600696.09,,4881,0,1.6,6564.082,9.3E-6,1.6157605,0.034548719,1.6848505,0.006206,0.23912768,0.001305,1.9239782,0.006206,1.218048,6.8839045,0.0061753885,99.172104,0,0,1,,,,2.8128E-7,14,2.6106822,1.04276,0
22600743.64,,4881,0,1.6004,6564.082,9.2E-6,1.6160981,0.03460835,1.6737676,0.006654,0.23922859,0.001305,1.9129961,0.006654,0.28685468,6.8009815,0.0057286003,99.226971,0,0,1,,,,2.8296E-7,13.76781,2.6117729,1.0356844,0
22600791.55,,4881,0,1.6001,6564.082,9.3E-6,1.615793,0.03444841,1.6837921,0.007385,0.23914008,0.001305,1.9229322,0.007385,0.23510355,6.9199361,0.0059782411,99.203251,0,0,1,,,,2.796E-7,13.60196,2.6107869,1.0420841,0
22600927.7,Error: Warning: Current field is 6358.955 Oe;
22600928.02,Error: but addenda was obtained at 10000.058 Oe.
22600983.06,,4881,0,1.6005,6358.955,9.3E-6,1.6156564,0.034609149,1.6898908,0.00676,0.23910981,0.001304,1.9290006,0.00676,0.64348249,6.9702114,0.0064822966,99.13958,0,0,1,,,,2.7859E-7,14,2.6103454,1.045947,0
22601030.64,,4881,0,1.6,6358.955,9.4E-6,1.616231,0.034824872,1.6805974,0.006862,0.23928013,0.001305,1.9198775,0.006862,0.16823878,6.8199467,0.0047842408,99.354774,0,0,1,,,,2.8291E-7,13.94042,2.6122027,1.039825,0
22601078.02,,4881,0,1.6,6358.955,9.2E-6,1.616209,0.034412986,1.6797122,0.006933,0.23926831,0.001305,1.9189805,0.006933,0.31259838,6.8518201,0.0058466956,99.214841,0,0,1,,,,2.8177E-7,13.63989,2.6121314,1.0392915,0
22601214,Error: Warning: Current field is 6153.846 Oe;
22601214.19,Error: but addenda was obtained at 10000.058 Oe.
22601269.75,,4881,0,1.6002,6153.846,9.3E-6,1.6158571,0.034514563,1.6914529,0.006508,0.23915449,0.001305,1.9306074,0.006508,0.6258211,6.8940461,0.0047410918,99.364168,0,0,1,,,,2.8142E-7,14,2.6109943,1.0467837,0
22601317.3,,4881,0,1.6,6153.846,9.4E-6,1.6159272,0.034617617,1.6819037,0.006611,0.23917262,0.001305,1.9210763,0.006611,0.23160375,6.8415776,0.0046017148,99.380868,0,0,1,,,,2.8214E-7,13.78809,2.6112206,1.0408289,0
22601364.61,,4881,0,1.6003,6153.846,9.3E-6,1.6159367,0.03434437,1.687253,0.006801,0.23915977,0.001305,1.9264128,0.006801,0.28435089,6.8051965,0.0044348106,99.39873,0,0,1,,,,2.8439E-7,13.68316,2.6112513,1.0441331,0
22601501.2,Error: Warning: Current field is 5948.704 Oe;
22601501.42,Error: but addenda was obtained at 10000.058 Oe.
22601556.84,,4881,0,1.6001,5948.704,9.2E-6,1.6160401,0.03459322,1.6773764,0.006133,0.23919823,0.001305,1.9165747,0.006133,0.80069983,6.7902938,0.0038328583,99.481795,0,0,1,,,,2.8338E-7,14,2.6115855,1.0379547,0
22601604.34,,4881,0,1.6,5948.704,9.3E-6,1.615776,0.034103663,1.6957308,0.006772,0.23910096,0.001304,1.9348317,0.006772,0.43130078,6.8419467,0.0039807263,99.461243,0,0,1,,,,2.8397E-7,13.58059,2.6107322,1.0494838,0
22601651.03,,4881,0,1.5997,5948.704,9.4E-6,1.6160383,0.034352359,1.6890523,0.007216,0.23919923,0.001305,1.9282515,0.007216,0.14434648,6.8271875,0.0046916541,99.365411,0,0,1,,,,2.8382E-7,13.68389,2.6115796,1.0451809,0
22601787.25,Error: Warning: Current field is 5743.581 Oe;
22601787.53,Error: but addenda was obtained at 10000.058 Oe.
22601843.11,,4881,0,1.5997,5743.581,9.3E-6,1.6158899,0.034545069,1.6902903,0.006996,0.23918169,0.001305,1.929472,0.006996,0.444968,6.9446119,0.0062706905,99.164755,0,0,1,,,,2.7963E-7,14,2.6111002,1.046043,0
22601890.38,,4881,0,1.6001,5743.581,9.3E-6,1.6160388,0.034556292,1.6921304,0.007334,0.23921279,0.001305,1.9313432,0.007334,0.36723544,6.8429688,0.0055198848,99.253661,0,0,1,,,,2.8387E-7,13.88922,2.6115815,1.0470852,0
22601937.02,,4881,0,1.5999,5743.581,9.4E-6,1.6157978,0.034309972,1.7016477,0.006645,0.23914195,0.001305,1.9407897,0.006645,0.54479608,6.9445865,0.0062070934,99.168941,0,0,1,,,,2.8127E-7,13.68594,2.6108025,1.0531316,0
22602072.69,Error: Warning: Current field is 5538.45 Oe;
22602072.88,Error: but addenda was obtained at 10000.058 Oe.
22602128.39,,4881,0,1.6002,5538.45,9.4E-6,1.6159721,0.034600208,1.6858372,0.006756,0.23920524,0.001305,1.9250425,0.006756,0.59098093,6.9201129,0.005757917,99.23221,0,0,1,,,,2.7983E-7,14,2.611366,1.0432341,0
22602175.47,,4881,0,1.6001,5538.45,9.3E-6,1.6158712,0.034506389,1.6975778,0.006295,0.23915234,0.001305,1.9367301,0.006295,0.40757386,6.8688612,0.0041598445,99.438768,0,0,1,,,,2.8318E-7,13.84023,2.6110397,1.050565,0
22602222.56,,4881,0,1.6002,5538.45,9.2E-6,1.6158647,0.034472988,1.6902273,0.006723,0.23914074,0.001305,1.9293681,0.006723,0.65340064,6.8315406,0.0036800851,99.502569,0,0,1,,,,2.835E-7,13.73772,2.6110187,1.0460203,0
22602358.84,Error: Warning: Current field is 5333.301 Oe;
22602359.05,Error: but addenda was obtained at 10000.058 Oe.
22602413.95,,4881,0,1.6001,5333.301,9.2E-6,1.6157965,0.034350742,1.6962832,0.006017,0.23911925,0.001305,1.9354024,0.006017,1.4864085,6.8559435,0.0041001143,99.446068,0,0,1,,,,2.835E-7,14,2.6107984,1.0498124,0
22602461.45,,4881,0,1.6003,5333.301,9.3E-6,1.6159179,0.03442776,1.6834066,0.00785,0.23914832,0.001305,1.9225549,0.00785,0.12649579,6.7792458,0.0036031752,99.510734,0,0,1,,,,2.8466E-7,13.71189,2.6111905,1.0417649,0
22602509.77,,4881,0,1.6002,5333.301,9.3E-6,1.6155368,0.034103422,1.6971497,0.007315,0.23903084,0.001304,1.9361806,0.007315,0.2393279,6.8838556,0.0049519429,99.332843,0,0,1,,,,2.8272E-7,13.55849,2.6099591,1.0505176,0
22602645.34,Error: Warning: Current field is 5128.192 Oe;
22602645.55,Error: but addenda was obtained at 10000.058 Oe.
22602701,,4881,0,1.5996,5128.192,9.3E-6,1.6155173,0.034520068,1.6894679,0.00649,0.23904765,0.001304,1.9285155,0.00649,1.5566456,6.9161306,0.0057862971,99.226318,0,0,1,,,,2.8051E-7,14,2.609896,1.0457752,0
22602747.86,,4881,0,1.6,5128.192,9.2E-6,1.6158197,0.034623274,1.6884873,0.006787,0.23914694,0.001305,1.9276343,0.006787,0.37144976,6.8779078,0.0056292578,99.243773,0,0,1,,,,2.819E-7,13.83226,2.6108732,1.0449726,0
22602795.44,,4881,0,1.5999,5128.192,9.3E-6,1.6158182,0.034645345,1.6818207,0.008013,0.23915171,0.001305,1.9209724,0.008013,0.15065204,6.8985289,0.0058979036,99.212283,0,0,1,,,,2.8016E-7,13.75582,2.6108684,1.0408478,0
22602931.05,Error: Warning: Current field is 4923.072 Oe;
22602931.25,Error: but addenda was obtained at 10000.058 Oe.
22602987.05,,4881,0,1.6001,4923.072,9.3E-6,1.615367,0.03446652,1.6931091,0.006705,0.2389756,0.001304,1.9320847,0.006705,1.1058823,6.8680395,0.0032194052,99.566519,0,0,1,,,,2.8226E-7,14,2.6094106,1.0481266,0
22603034.38,,4881,0,1.6001,4923.072,9.4E-6,1.6155725,0.034295356,1.6996626,0.007028,0.23905915,0.001304,1.9387218,0.007028,0.51848957,6.9179912,0.0058444743,99.21517,0,0,1,,,,2.8195E-7,13.73608,2.6100746,1.0520497,0
22603081.66,,4881,0,1.6002,4923.072,9.2E-6,1.6157069,0.034457279,1.6978441,0.006789,0.23909873,0.001304,1.9369428,0.006789,0.24467431,6.8724838,0.0048836805,99.340917,0,0,1,,,,2.8328E-7,13.83598,2.6105087,1.0508367,0
22603216.44,Error: Warning: Current field is 4717.931 Oe;
22603216.56,Error: but addenda was obtained at 10000.058 Oe.
22603272.23,,4881,0,1.5997,4717.931,9.3E-6,1.615653,0.034642398,1.6828857,0.006881,0.2391087,0.001304,1.9219944,0.006881,0.78414747,6.9492488,0.0069822884,99.07299,0,0,1,,,,2.7856E-7,14,2.6103347,1.0416133,0
22603318.84,,4881,0,1.5999,4717.931,9.3E-6,1.6156593,0.034635616,1.6908756,0.006865,0.23907999,0.001304,1.9299556,0.006865,0.28145216,6.8376255,0.004199631,99.432359,0,0,1,,,,2.8349E-7,13.8985,2.6103548,1.0465546,0
22603366.52,,4881,0,1.6002,4717.931,9.4E-6,1.6153338,0.034359067,1.6854087,0.006888,0.23897175,0.001304,1.9243804,0.006888,0.5510734,6.8587461,0.0060672198,99.183064,0,0,1,,,,2.8235E-7,13.67525,2.6093032,1.0433811,0
22603501.36,Error: Warning: Current field is 4512.803 Oe;
22603501.5,Error: but addenda was obtained at 10000.058 Oe.
22603556.64,,4881,0,1.5997,4512.803,9.3E-6,1.6154303,0.034469866,1.6881773,0.006624,0.23899099,0.001304,1.9271683,0.006624,0.9027478,6.8280802,0.0032911516,99.555239,0,0,1,,,,2.8321E-7,14,2.609615,1.0450326,0
22603604.23,,4881,0,1.5999,4512.803,9.3E-6,1.6155564,0.034453668,1.6841877,0.006899,0.23905887,0.001304,1.9232466,0.006899,0.24831139,6.9010214,0.0063979786,99.144329,0,0,1,,,,2.8054E-7,13.65616,2.6100225,1.0424815,0
22603651.45,,4881,0,1.6001,4512.803,9.2E-6,1.6153832,0.034691047,1.682737,0.006891,0.23899733,0.001304,1.9217344,0.006891,0.24456039,6.8759993,0.004828609,99.352896,0,0,1,,,,2.8088E-7,13.80204,2.609463,1.0416952,0
22603786.48,Error: Warning: Current field is 4307.676 Oe;
22603786.83,Error: but addenda was obtained at 10000.058 Oe.
22603841.56,,4881,0,1.5999,4307.676,9.3E-6,1.6156084,0.03442513,1.6967322,0.005977,0.2390831,0.001304,1.9358153,0.005977,0.90491632,6.9542259,0.0061685086,99.176937,0,0,1,,,,2.8014E-7,14,2.6101904,1.0502126,0
22603889.38,,4881,0,1.6004,4307.676,9.4E-6,1.6155986,0.034725573,1.6813535,0.006872,0.23906484,0.001304,1.9204184,0.006872,0.23780218,6.8180831,0.0054412995,99.264854,0,0,1,,,,2.8327E-7,13.90845,2.6101589,1.0407,0
22603936.5,,4881,0,1.6003,4307.676,9.2E-6,1.6152225,0.034291827,1.6882178,0.008582,0.23892579,0.001303,1.9271436,0.008582,0.18356747,6.8551291,0.0048755165,99.342827,0,0,1,,,,2.8255E-7,13.63617,2.6089436,1.0451921,0
22604070.66,Error: Warning: Current field is 4102.547 Oe;
22604070.92,Error: but addenda was obtained at 10000.058 Oe.
22604126.83,,4881,0,1.6003,4102.547,9.3E-6,1.6152049,0.034768636,1.6691014,0.00618,0.23895808,0.001304,1.9080595,0.00618,1.1438042,6.9121468,0.0076501972,98.984204,0,0,1,,,,2.7821E-7,14,2.608887,1.0333682,0
22604173.84,,4881,0,1.6001,4102.547,9.3E-6,1.6156642,0.034572495,1.6786668,0.006685,0.23907955,0.001304,1.9177464,0.006685,0.40097081,6.8125029,0.0051532505,99.30422,0,0,1,,,,2.8302E-7,13.82429,2.6103707,1.0389949,0
22604221.53,,4881,0,1.6,4102.547,9.4E-6,1.6154304,0.0344171,1.6813453,0.006897,0.23900568,0.001304,1.920351,0.006897,0.33277609,6.866439,0.0056030623,99.248124,0,0,1,,,,2.813E-7,13.62501,2.6096153,1.0408033,0
22604356.39,Error: Warning: Current field is 3897.425 Oe;
22604356.55,Error: but addenda was obtained at 10000.058 Oe.
22604411.55,,4881,0,1.5996,3897.425,9.3E-6,1.6149143,0.034795009,1.6697423,0.00636,0.2388715,0.001303,1.9086138,0.00636,0.67895922,6.9556007,0.0085253619,98.873762,0,0,1,,,,2.7679E-7,14,2.6079483,1.033951,0
22604459.25,,4881,0,1.5999,3897.425,9.2E-6,1.6155196,0.034965581,1.6712264,0.007087,0.23907489,0.001304,1.9103012,0.007087,0.30681905,6.9176551,0.0081404008,98.918953,0,0,1,,,,2.7846E-7,13.9112,2.6099035,1.0344823,0
22604506.81,,4881,0,1.5995,3897.425,9.2E-6,1.6152922,0.03463901,1.6790018,0.006842,0.23896071,0.001304,1.9179625,0.006842,0.31193932,6.8190582,0.0060273225,99.186039,0,0,1,,,,2.8304E-7,13.83531,2.609169,1.0394415,0
22604640.75,Error: Warning: Current field is 3692.295 Oe;
22604641,Error: but addenda was obtained at 10000.058 Oe.
22604696.39,,4881,0,1.6,3692.295,9.3E-6,1.6152876,0.034747479,1.6652967,0.006386,0.23897245,0.001304,1.9042692,0.006386,0.79202195,6.857437,0.0067744073,99.095458,0,0,1,,,,2.7963E-7,14,2.6091541,1.0309599,0
22604744.33,,4881,0,1.5997,3692.295,9.3E-6,1.6151184,0.034628751,1.6669614,0.006663,0.23890408,0.001303,1.9058655,0.006663,0.48342303,6.8149897,0.0067995435,99.085513,0,0,1,,,,2.8163E-7,13.71487,2.6086074,1.0320986,0
22604791.5,,4881,0,1.5999,3692.295,9.2E-6,1.6151238,0.034419903,1.6733234,0.006502,0.23890087,0.001303,1.9122243,0.006502,0.28588704,6.8386648,0.0064136379,99.138169,0,0,1,,,,2.8148E-7,13.62998,2.608625,1.0360341,0
22604926.22,Error: Warning: Current field is 3487.164 Oe;
22604926.5,Error: but addenda was obtained at 10000.058 Oe.
22604981.36,,4881,0,1.6,3487.164,9.4E-6,1.6154671,0.03451693,1.6808894,0.006535,0.23901635,0.001304,1.9199057,0.006535,0.60274552,6.8434297,0.0052593748,99.292209,0,0,1,,,,2.8208E-7,14,2.6097341,1.0404974,0
22605027.92,,4881,0,1.5998,3487.164,9.3E-6,1.6154341,0.034469498,1.6697109,0.007005,0.23897747,0.001304,1.9086883,0.007005,0.26865633,6.7234193,0.0038409778,99.476959,0,0,1,,,,2.8503E-7,13.68686,2.6096274,1.0335989,0
22605075.78,,4881,0,1.5993,3487.164,9.2E-6,1.6152624,0.034253899,1.6682351,0.006742,0.23893357,0.001303,1.9071687,0.006742,0.3203697,6.8091925,0.0055843696,99.248606,0,0,1,,,,2.8171E-7,13.44684,2.6090726,1.0327951,0
22605210.39,Error: Warning: Current field is 3282.033 Oe;
22605210.58,Error: but addenda was obtained at 10000.058 Oe.
22605266.39,,4881,0,1.5999,3282.033,9.2E-6,1.6152923,0.034406841,1.6891943,0.006424,0.23896277,0.001304,1.9281571,0.006424,0.93811452,6.8787076,0.0060974757,99.179948,0,0,1,,,,2.8209E-7,14,2.6091693,1.0457515,0
22605314.72,,4881,0,1.6004,3282.033,9.4E-6,1.6151448,0.034400889,1.6836355,0.006776,0.23890922,0.001303,1.9225447,0.006776,0.26794267,6.8399681,0.0067717342,99.085761,0,0,1,,,,2.8307E-7,13.75742,2.6086928,1.0424053,0
22605362.5,,4881,0,1.5999,3282.033,9.3E-6,1.6152993,0.034242126,1.6846601,0.00674,0.2389441,0.001303,1.9236042,0.00674,0.46261447,6.8015811,0.0054790408,99.256542,0,0,1,,,,2.8444E-7,13.67994,2.6091918,1.0429399,0
22605496.83,Error: Warning: Current field is 3076.908 Oe;
22605497,Error: but addenda was obtained at 10000.058 Oe.
22605552.47,,4881,0,1.6,3076.908,9.3E-6,1.6145293,0.033717653,1.7466706,0.006774,0.23870974,0.001302,1.9853804,0.006774,1.013184,7.0494338,0.0066906354,99.098248,0,0,1,,,,2.8362E-7,14,2.6067049,1.0818451,0
22605599.83,,4881,0,1.5999,3076.908,9.3E-6,1.6150612,0.03402861,1.7598939,0.007225,0.2388901,0.001303,1.998784,0.007225,0.33441893,7.0208165,0.0052064268,99.292537,0,0,1,,,,2.8627E-7,14.09887,2.6084227,1.0896763,0
22605646.91,,4881,0,1.5997,3076.908,9.3E-6,1.6150567,0.034028437,1.7577202,0.008233,0.23891313,0.001303,1.9966333,0.008233,0.28114563,7.1077941,0.0076268072,98.975552,0,0,1,,,,2.8316E-7,14.04163,2.608408,1.0883335,0
22605779.81,Error: Warning: Current field is 2871.775 Oe;
22605780.02,Error: but addenda was obtained at 10000.058 Oe.
22605834.83,,4881,0,1.6001,2871.775,9.4E-6,1.614289,0.032973625,1.8180272,0.007127,0.23863175,0.001302,2.056659,0.007127,0.83791903,7.2734093,0.0059163211,99.203338,0,0,1,,,,2.8454E-7,14,2.605929,1.1262093,0
22605883.38,,4881,0,1.6001,2871.775,9.4E-6,1.6148934,0.033974745,1.8238632,0.008322,0.23877007,0.001302,2.0626333,0.008322,0.15055775,7.189459,0.0040874623,99.442812,0,0,1,,,,2.8815E-7,14.54682,2.6078806,1.1294016,0
22605931.63,,4881,0,1.6002,2871.775,9.3E-6,1.6148654,0.033797189,1.8200446,0.007918,0.2387534,0.001302,2.058798,0.007918,0.17670316,7.1830221,0.0040396129,99.449722,0,0,1,,,,2.8786E-7,14.37892,2.6077903,1.1270565,0
22606064.53,Error: Warning: Current field is 2666.661 Oe;
22606064.8,Error: but addenda was obtained at 10000.058 Oe.
22606119.95,,4881,0,1.6002,2666.661,9.4E-6,1.6142817,0.032846689,1.8397577,0.007452,0.23863528,0.001302,2.078393,0.007452,1.163415,7.3775568,0.0049693508,99.334731,0,0,1,,,,2.832E-7,14,2.6059054,1.1396758,0
22606168.75,,4881,0,1.6004,2666.661,9.3E-6,1.6152725,0.034367115,1.8362294,0.007496,0.238953,0.001304,2.0751824,0.007496,0.20621254,7.4087084,0.0058797156,99.217605,0,0,1,,,,2.8183E-7,14.75511,2.6091052,1.1367923,0
22606216.78,,4881,0,1.6004,2666.661,9.3E-6,1.6149538,0.034359058,1.8430146,0.007465,0.23884026,0.001303,2.0818549,0.007465,0.30279754,7.3972418,0.0052523814,99.29807,0,0,1,,,,2.83E-7,14.81742,2.6080757,1.1412182,0
22606349.86,Error: Warning: Current field is 2461.522 Oe;
22606350.11,Error: but addenda was obtained at 10000.058 Oe.
22606404.59,,4881,0,1.6002,2461.522,9.3E-6,1.6139708,0.032756135,1.8575594,0.006983,0.2385354,0.001301,2.0960948,0.006983,0.8691599,7.4598523,0.0043740551,99.416642,0,0,1,,,,2.8228E-7,14,2.6049019,1.150925,0
22606453.5,,4881,0,1.6,2461.522,9.3E-6,1.615234,0.034339378,1.8656502,0.007378,0.23894926,0.001303,2.1045995,0.007378,0.18758359,7.4900992,0.0054120804,99.279086,0,0,1,,,,2.8259E-7,14.9197,2.608981,1.155034,0
22606502.41,,4881,0,1.6001,2461.522,9.2E-6,1.6148502,0.034519357,1.8596734,0.007768,0.23883647,0.001303,2.0985099,0.007768,0.19732027,7.5280801,0.0066372636,99.121407,0,0,1,,,,2.807E-7,14.9802,2.6077413,1.1516073,0
22606634.41,Error: Warning: Current field is 2256.392 Oe;
22606634.63,Error: but addenda was obtained at 10000.058 Oe.
22606689.47,,4881,0,1.6001,2256.392,9.3E-6,1.6143096,0.032521875,1.8775634,0.007901,0.23864312,0.001302,2.1162065,0.007901,0.46874519,7.4879197,0.0038731164,99.481472,0,0,1,,,,2.8378E-7,14,2.6059955,1.1630752,0
22606738.14,,4881,0,1.5999,2256.392,9.4E-6,1.6150517,0.034378274,1.8720162,0.007707,0.23889672,0.001303,2.110913,0.007707,0.21692263,7.5324828,0.0057783313,99.232265,0,0,1,,,,2.8195E-7,14.97584,2.6083921,1.1591061,0
22606786.45,,4881,0,1.6003,2256.392,9.4E-6,1.6154377,0.03450368,1.8709951,0.007682,0.23902778,0.001304,2.1100229,0.007682,0.16936313,7.5220967,0.0051600122,99.314382,0,0,1,,,,2.8203E-7,15.06497,2.609639,1.158197,0
22606918.81,Error: Warning: Current field is 2051.264 Oe;
22606918.98,Error: but addenda was obtained at 10000.058 Oe.
22606974.45,,4881,0,1.6003,2051.264,9.3E-6,1.6144204,0.032728509,1.8692575,0.007663,0.23871096,0.001302,2.1079684,0.007663,1.3468924,7.5875376,0.0057718666,99.239131,0,0,1,,,,2.795E-7,14,2.6063532,1.1578505,0
22607024.34,,4881,0,1.5999,2051.264,9.3E-6,1.6151284,0.034529795,1.8769935,0.007388,0.23884426,0.001303,2.1158378,0.007388,0.28502493,7.5074044,0.0054655189,99.269933,0,0,1,,,,2.8347E-7,15.17508,2.6086397,1.1621327,0
22607072.47,,4881,0,1.5999,2051.264,9.2E-6,1.6151451,0.034233568,1.8807173,0.007815,0.2389217,0.001303,2.119639,0.007815,0.23150419,7.5257552,0.0056365702,99.247855,0,0,1,,,,2.8333E-7,15.01481,2.6086937,1.1644262,0
22607204.34,Error: Warning: Current field is 1846.134 Oe;
22607204.58,Error: but addenda was obtained at 10000.058 Oe.
22607259.81,,4881,0,1.5999,1846.134,9.2E-6,1.6140999,0.032669748,1.8774883,0.007279,0.23861507,0.001302,2.1161034,0.007279,0.54980821,7.6616827,0.0068074113,99.107302,0,0,1,,,,2.7815E-7,14,2.6053183,1.1631798,0
22607309.34,,4881,0,1.6,1846.134,9.4E-6,1.6156535,0.034574845,1.8911312,0.007553,0.2390144,0.001304,2.1301456,0.007553,0.24776187,7.4996946,0.0033816617,99.546162,0,0,1,,,,2.8505E-7,15.32337,2.6103361,1.1705054,0
22607357.86,,4881,0,1.6001,1846.134,9.3E-6,1.6151384,0.034214035,1.8889479,0.007245,0.23892469,0.001303,2.1278726,0.007245,0.19746839,7.5715067,0.0054623894,99.273153,0,0,1,,,,2.8266E-7,14.99939,2.608672,1.169527,0
22607489.16,Error: Warning: Current field is 1641.017 Oe;
22607489.34,Error: but addenda was obtained at 10000.058 Oe.
22607544.48,,4881,0,1.5999,1641.017,9.4E-6,1.6142408,0.032447611,1.8883733,0.007598,0.23865018,0.001302,2.1270235,0.007598,0.84420596,7.6281154,0.0068717555,99.090834,0,0,1,,,,2.8086E-7,14,2.6057733,1.1698213,0
22607594.38,,4881,0,1.5997,1641.017,9.4E-6,1.6155193,0.034659455,1.8849637,0.007454,0.23900592,0.001304,2.1239696,0.007454,0.17760713,7.6357427,0.0068593819,99.095727,0,0,1,,,,2.8016E-7,15.25623,2.6099026,1.166785,0
22607643.16,,4881,0,1.6002,1641.017,9.3E-6,1.6153521,0.034562658,1.8921802,0.007448,0.23892939,0.001303,2.1311096,0.007448,0.12740672,7.5801433,0.0047790314,99.364311,0,0,1,,,,2.8256E-7,15.27149,2.6093625,1.1713732,0
22607774.06,Error: Warning: Current field is 1435.885 Oe;
22607774.25,Error: but addenda was obtained at 10000.058 Oe.
22607829.63,,4881,0,1.6002,1435.885,9.3E-6,1.6142075,0.032545977,1.8859117,0.007072,0.23864858,0.001302,2.1245603,0.007072,0.90963754,7.6665729,0.0070294692,99.075484,0,0,1,,,,2.7916E-7,14,2.6056659,1.1683205,0
22607879.28,,4881,0,1.6001,1435.885,9.4E-6,1.6157063,0.03467423,1.8920687,0.007782,0.23905674,0.001304,2.1311254,0.007782,0.11018483,7.6054454,0.0047211957,99.374418,0,0,1,,,,2.816E-7,15.33315,2.6105069,1.1710474,0
